id,created_at,location,tweet_text,retweet_count,hashtags
1275752843539087361,2020-06-24 11:29:14,"Catumbi, Rio de Janeiro","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752840330387456,2020-06-24 11:29:14,"Viseu, Portugal",RT @bbeatrizfig: Acho que vou chorar de felicidade quando finalmente me vir livre dos exames fds,18,[]
1275752838845681664,2020-06-24 11:29:13,Ryan e Calebe👼🏻🖤,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752834559094785,2020-06-24 11:29:12,Get Off,Desde 07:30 assistindo documentário sobre bactérias....   felicidade https://t.co/aEqCMrU8bg,0,[]
1275752810869637120,2020-06-24 11:29:07,"Goiânia, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752802992754688,2020-06-24 11:29:05,,E todo aquele q tiver tramando o meu fim erre o caminho e encontre a felicidade.  #FraseDelDía,0,['FraseDelDía']
1275752799846965249,2020-06-24 11:29:04,,RT @falazeastral: Palavra do Dia dos Signos 🧡  #Áries 🐏 Reflexão #Touro 🐂 Resiliência #Gêmeos 👫 Simpatia #Câncer 🦀 Vitória #Leão 🦁 Gentilez…,34,"['Áries', 'Touro', 'Gêmeos', 'Câncer', 'Leão']"
1275752764522541056,2020-06-24 11:28:56,"Porto Alegre, São Jose","RT @soulanja: Hoje, aos 35 anos chorei por uma hora de felicidade, por ter feito as compras que sempre sonhei dar pra minha mãe, e paguei c…",112,[]
1275752756977053696,2020-06-24 11:28:54,land of ooo,@Fernandes2002M epah ya mas ao menos sentia a felicidade que foi e estava com a minha turma de nono toda na mesma sala outra vez,0,[]
1275752728346722304,2020-06-24 11:28:47,"Portimão, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752714249687040,2020-06-24 11:28:44,"Rio de Janeiro,nilocrime 🏖️","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752713385631744,2020-06-24 11:28:43,"Beja, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752710579654665,2020-06-24 11:28:43,,"RT @ocrentesincero: Bom dia, galera!  Vocês sabem como é a felicidade de acordar e ter um ""bom dia bb” “dormiu bem?” “Deus abençoe seu dia”…",108,[]
1275752707467415552,2020-06-24 11:28:42,,Mais uma para vossa felicidade https://t.co/e3oAFLlhJT,3,[]
1275752693563297796,2020-06-24 11:28:39,021,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752685032046593,2020-06-24 11:28:37,"São José dos Campos, Brasil",minha felicidade do dia: ver que o pig gravou uma aula sobre a matéria de hoje 🤩🤩,0,[]
1275752650760429568,2020-06-24 11:28:28,Brazil,"S A K U R A ou flor de Cerejeira. 🌸 Com o seu florescimento agora no inverno brasileiro, essa flor simboliza a beleza feminina, o amor, a felicidade, a renovação e a esperança. Que a representação dela nos traga… https://t.co/AhElzUsa0C",0,[]
1275752616593698818,2020-06-24 11:28:20,"Curitiba, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752601221464064,2020-06-24 11:28:17,𝓙𝓙𝓚+𝓚𝓣𝓗,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275752600558862343,2020-06-24 11:28:16,exoplanet,"hoje nada me tira do sério, o jongdae apareceu ent hoje é dia de paz e felicidade",0,[]
1275752570452140032,2020-06-24 11:28:09,,Quem falou que o dinheiro não traz felicidade de certo tinha depressão e não quis tratar pq O NEGÓCIO BOM DA PORRA VSF,0,[]
1275752563367981056,2020-06-24 11:28:08,"Rio de Janeiro, Brasil","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752546557190144,2020-06-24 11:28:04,"Avis, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752523102482435,2020-06-24 11:27:58,"Rio de Janeiro, Jacarepaguá","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752508489695233,2020-06-24 11:27:55,Peniche ,Todos os meus colegas de turma já estão licenciados menos eu que ainda tenho que ir defender o trabalho do prof Vivaldo ihih felicidade #burra,0,['burra']
1275752508267401216,2020-06-24 11:27:54,"Curitiba, Brasil",RT @ferchiafitela: Voltei pra terapia 💛 Não tá cabendo em mim a felicidade depois dessa primeira sessão 💛💛,1,[]
1275752505813667842,2020-06-24 11:27:54,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752499337625607,2020-06-24 11:27:52,🏳️‍🌈,@sunflorwalls @Harry_Styles mds eu li o Hey bro com a maior felicidade do mundo achando que era real🤡,0,[]
1275752485542600704,2020-06-24 11:27:49,027,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752395209953281,2020-06-24 11:27:28,localiza aí bê 🤪,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752393599262721,2020-06-24 11:27:27,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752380173344770,2020-06-24 11:27:24,na merda (como sempre),Se isso aqui se concretizar eu vou ter um ataque de felicidade https://t.co/g6YMM0j5NZ,0,[]
1275752378436911104,2020-06-24 11:27:24,,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752368043429890,2020-06-24 11:27:21,"Salvador do Sul, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752362313990144,2020-06-24 11:27:20,"Bairro Piscatório , Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752352977387521,2020-06-24 11:27:17,"Olaria, Rio de Janeiro","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752347621298176,2020-06-24 11:27:16,no céu ,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4590,[]
1275752343146029056,2020-06-24 11:27:15,ele/he     “      𝙰𝙽𝙸𝙼𝙴𝚂,LINDO PAIXÃO BEBÊ VIDA FELICIDADE SEROTONINA RAZÃO DE VIVER AMOR ADORÁVEL FOFO TITICO TUDO https://t.co/x8UU8TlDj9,0,[]
1275752319527776257,2020-06-24 11:27:09,🇯🇵,"RT @LIN0ART: O Felix gosta que chamem ele de sol, seu apelido é Haengbok que quer dizer felicidade, seu nome em inglês significa ""uma fonte…",105,[]
1275752318940651521,2020-06-24 11:27:09,Gio.🏠,"@joalinbetter a gente vai ter pane no sistema, pq tudo vai mudar akakakakakkakqkakqak, o verdadeiro cabaré, eu vou chorar tanto de felicidade, vou fazer 10K de tweet chorando, vou comemorar o mesversario dx bebê kakakakakakkaka",0,[]
1275752302834601984,2020-06-24 11:27:05,Rj 🌴🌊       Onça Cheirosa 🌸,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4591,[]
1275752294311755776,2020-06-24 11:27:03,Brasil,Eu admiro muito maturidade emocional em tempos que sofrimento e felicidade são medidos por posts.,0,[]
1275752291895820288,2020-06-24 11:27:03,ilê asé ofu egbé/ Rj,bom dia acordei querendo copo da felicidade,0,[]
1275752289106526209,2020-06-24 11:27:02,,Alimente sua alma com pensamentos positivos e a felicidade florescerá diante dos teus olhos.,0,[]
1275752286703292416,2020-06-24 11:27:02,Sabará - MG,"""Se você quer se livrar de um viver bloqueado e ser favorecido em tudo e por tudo, conheça o Livro Universo em Desencanto, que vai lhe favorecer um caminhar seguro para o encontro de portas sempre abertas, encontrando aí a Verdadeira Felicidade"" #culturaracionaldo3milênio https://t.co/kUeZxdKmNM",0,['culturaracionaldo3milênio']
1275752274019725313,2020-06-24 11:26:59,Nárnia city,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4591,[]
1275752272727879680,2020-06-24 11:26:58,"Sartrouville, France",RT @Jhonigol7: O segredo da felicidade,0,[]
1275752232445784064,2020-06-24 11:26:49,Inferno,RT @Felicitysdv: A paz interior É a felicidade da alma #QuartaImperioDoSDV https://t.co/C3lEiiWoON,4,['QuartaImperioDoSDV']
1275752223839080451,2020-06-24 11:26:47,"Gondomar, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4591,[]
1275752223457398784,2020-06-24 11:26:47,"Porto Alegre, Brasil","RT @soulanja: Hoje, aos 35 anos chorei por uma hora de felicidade, por ter feito as compras que sempre sonhei dar pra minha mãe, e paguei c…",112,[]
1275752211813933056,2020-06-24 11:26:44,Mafra/SC,"Bom dia Mafra! Agora, 12°  "" Na plenitude da felicidade, cada dia é uma vida inteira"". Johann Goethe https://t.co/5HXSqmrscN",1,[]
1275752180658700293,2020-06-24 11:26:36,"Rio de Janeiro, Brasil","RT @Beasantooos13: Não precisava ela dizer nada, a cara dela de felicidade já diz tudo! Que bom ainda existe pessoas de bom coração 🙏🏽🤩",813,[]
1275752165781487621,2020-06-24 11:26:33,Brasil,@lucasportela1 Parabéns!! Muita paz e felicidade pra você hoje e sempre 🎂🎂,0,[]
1275752155320913920,2020-06-24 11:26:30,no seu coração se vc quiser ♥️,"RT @Tp_reinounido1: Parabéns, Cria!  Você merece tudo de bom, pois é um amigo muito querido . Espero que complete muitos anos de vida, semp…",12,[]
1275752150598135810,2020-06-24 11:26:29,🦋,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4592,[]
1275752133250486272,2020-06-24 11:26:25,Brazil,Hoje à noite teremos uma conversa inspiradora sobre como superar a crise e buscar a felicidade através do espaço físico (ou digital). . . Agradeço à Maísa pela oportunidade de participar desse bate-papo e trazer… https://t.co/o31ULd88YJ,0,[]
1275752133057556484,2020-06-24 11:26:25,N Te Interessa,não posso ter 1 minuto de felicidade,0,[]
1275752130746474497,2020-06-24 11:26:24,"Rio Grande do Sul, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4592,[]
1275752095325487106,2020-06-24 11:26:16,,Dá até medo de expor a felicidade da gente nas redes sociais. Credo,0,[]
1275752087612252165,2020-06-24 11:26:14,"𝐬𝐮𝐧𝐟𝐥𝐨𝐰𝐞𝐫, 𝐯𝐨𝐥 𝟔",@henriques__diog oh siiim!! aí até vou é chorar de felicidade!!!!!,0,[]
1275752083015249926,2020-06-24 11:26:13,,"minha felicidade é ver minha filha bem e feliz, todo dia eu oro pela vida dela. Pois é a única coisa que eu tenho de mais precioso nesse mundo.",0,[]
1275752074857373696,2020-06-24 11:26:11,"Maricá, Brasil","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275752058214383617,2020-06-24 11:26:07,"Central City, KY",Pra ter felicidade preciso de você ao lado meu.. 🎶,0,[]
1275752034944368641,2020-06-24 11:26:02,São Paulo,"E vamos de felicidade porque hoje estreou em todas as plataformas digitais, o primeiro ponto do canal Cantando pra Umbanda. Eu sou Tiriri 🥳🥳🥳🥳🥳",0,[]
1275752030733205505,2020-06-24 11:26:01,,@sinadefenses Tudo para ver a felicidade desse fandom! 💙,0,[]
1275751977121722368,2020-06-24 11:25:48,"Rio de Janeiro, Brasil","parabéns Mirmã, todo sucesso e felicidade do mundo pra você que você merece! Te Amo😍💖🥳🥳 https://t.co/pJKUJckJXK",0,[]
1275751972696702976,2020-06-24 11:25:47,Vicente de Carvalho,@gonzalzzx hospital da felicidade só se for,0,[]
1275751961598595073,2020-06-24 11:25:44,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4592,[]
1275751948164136960,2020-06-24 11:25:41,Lordelo/Paredes,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4592,[]
1275751948155785216,2020-06-24 11:25:41,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751920217489408,2020-06-24 11:25:34,salvador Bahia Brasil. ,@anes60982088 Bom dia🌜🌞🌛 querido amigo Anes com muita alegria e felicidade no rosto e no CORAÇÃO. Olha que coisas mais lindas e fofas do mundo 🌏. Esse é o infinito Reino de amor de DEUS NOSSO SENHOR. 💚💙💖💝💜🐣🐥🐧🕊🕊💗💗💖💜💛,0,[]
1275751904405073922,2020-06-24 11:25:30,Ijuí RS,"RT @pqpBraz: Se ama sem medo mana, que o medo nunca é felicidade 🎶 https://t.co/TqaFOMcWqx",2,[]
1275751898692431872,2020-06-24 11:25:29,,RT @sinktoriay: a felicidade no rosto da sadie quando o noah quebrou o boneco sempre vai ser perfeito https://t.co/HrjQrxOfVr,58,[]
1275751896532373505,2020-06-24 11:25:29,smwere betwn ur lips and hell,EU VOU  HORAR DE FELICIDADE PULAR BERRAR MANU EU TE AMO https://t.co/Jglw8tYfRx,0,[]
1275751872012353540,2020-06-24 11:25:23,₁₈₁₀₁₉ ִֶָ ,"eu sou capaz de explodir de felicidade, por deus. eu tava com tanta saudade dele. meu coração tá quentinho, cheio de amor e carinho pelo Jongdae. eu sinto tanto orgulho dele 😭💖",0,[]
1275751851900706816,2020-06-24 11:25:18,Suíça,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751845709955076,2020-06-24 11:25:16,Jardim América ,RT @menorleguii: Que a felicidade tome conta de todo o seu dia Bom dia! 😄,2,[]
1275751831654801409,2020-06-24 11:25:13,Inferno,"RT @Supermann_Sdv: Tomara que a felicidade te pegue de jeito, e não te solte nunca mais... Vou achar bem feito porque você vai ganhar o que…",8,[]
1275751807235641345,2020-06-24 11:25:07,"Várzea Paulista, Brasil","Bo0m diia!Você só encontra SEU LUGAR NO MUNDO e se sente encaixado, quando está PRONTO para SER AMIGO da TERRA e de todos os FILHOS DELA. Em outras palavras, você só alcança a felicidade duradoura quando DESEJA VER o OUTRO FELIZ..Namastê 💓 UmaFELIZ e ILUMINADA quarta feira anós https://t.co/kOJFS4cjQC",0,[]
1275751795948752901,2020-06-24 11:25:05,062,RT @Barn_country1: DINHEIRO NÃO TRAZ FELICIDADE   MAS DA PRA COMPRAR UMA F250 E UMA FAZENDA CHEIA DE GADO QUE É A MESMA COISA,7,[]
1275751793532829699,2020-06-24 11:25:04,BRASIL,Não consigo entender está tal de felicidade com curtidas. 🤔🤔🤔😐 https://t.co/exn04rUHYT,0,[]
1275751777619582977,2020-06-24 11:25:00,"Lisboa, Portugal",“ah professora quero um 3” “vou te dar um 4 só pra pra ficares chateada”  na minha mente: “to até chorando aqui... só que de felicidade KKKKKKKKKKK”,0,[]
1275751768828391424,2020-06-24 11:24:58,Bxd/Zn,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751711496376321,2020-06-24 11:24:44,𝗝𝝝𝗡𝗚𝗗𝝠𝗘 - 𝟭𝟵𝟵𝟮,NO MEIO DESSE HATE TODO NELE ELE APARECEU ESSE HOMEM EH FORTE MESMO O MUNDO N TE MERECE CHEN NEM UM POUCO VOCÊ É PERFEITO E MERECE TODA A FELICIDADE DO MUNDOAAAAAA,1,[]
1275751702097014784,2020-06-24 11:24:42,VDA,@bahiano___ @strgzr__ chora de felicidade,0,[]
1275751701354610688,2020-06-24 11:24:42,👇Continue se Desenvolvendo👉,"@MenteSapiente Seja saudável sobre :  - Quem vc ama - O que vc pensa - O que você faz com seu corpo  Mas seja apenas sério, com quem te maltra e te rouba a felicidade.  Espalhe saúde para todo o resto.",0,[]
1275751692362035203,2020-06-24 11:24:40,Inferno,RT @Felicitysdv: Que a felicidade chegue E que seja minha melhor rotina  #QuartaImperioDoSDV https://t.co/s4vZGkBrQi,7,['QuartaImperioDoSDV']
1275751682559881217,2020-06-24 11:24:38,,"@LUHANJAUNE Por favor?????? A felicidade, meu deus 🥺",0,[]
1275751668592893957,2020-06-24 11:24:34,,"@MeaPersona acabou com a minha felicidade, obg",0,[]
1275751663849091073,2020-06-24 11:24:33,"Campos dos Goytacazes, Brasil","A ação nem sempre traz felicidade, mas não há felicidade sem ação.  #QuartaEsquadraoSDV",0,['QuartaEsquadraoSDV']
1275751627715162112,2020-06-24 11:24:25,somewhere over the rainbow,RT @bbeatrizfig: Acho que vou chorar de felicidade quando finalmente me vir livre dos exames fds,18,[]
1275751613085495297,2020-06-24 11:24:21,,RT @ConexaoBTSBR: 📽️ A felicidade dos soulmates tirando um ao outro. 🥺👉🏽👈🏽  @BTS_twt  https://t.co/e8n7uMHtuM,161,[]
1275751611487391744,2020-06-24 11:24:21,From ExoPlanet,"Eu tô chorando Chorando de felicidade De orgulho Eu te amo, JongDae Você é tudo pra mim https://t.co/SHVao061l2",0,[]
1275751596891176960,2020-06-24 11:24:17,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751590918524929,2020-06-24 11:24:16,"Rio Grande do Sul, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751580193771520,2020-06-24 11:24:13,"Rio de Janeiro, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751558429528064,2020-06-24 11:24:08,Curitiba,@vanaiciuszem Meu sentimento de felicidade é quando compro uma coxinha 🙃,0,[]
1275751541664813056,2020-06-24 11:24:04,,"Acredito eu que o sofrimento é criado por nós mesmo, quando você quer alguma coisa. Impossível não acontecer quando se tá focado na sua felicidade!!",0,[]
1275751529635614722,2020-06-24 11:24:01,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751515836370945,2020-06-24 11:23:58,Paços de Ferreira,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751504528519168,2020-06-24 11:23:55,"Rio de Janeiro, Brasil","RT @Fael_Americano: É muito gratificante ver pessoas assim cara, e o melhor do vídeo é ver a cara dela de felicidade e gratidão 🥺",1,[]
1275751485570256896,2020-06-24 11:23:51,"Americana, Brasil",ai amem que minha facul vai tentar voltar pelo menos com as aulas práticas semestre que vem vou chorar de felicidade,0,[]
1275751478209191941,2020-06-24 11:23:49,,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275751461486551041,2020-06-24 11:23:45,rj/zo,"@nbrxlk @Grxxnk aaaa, toda felicidade do mundo pra vocês, vocês merecem demaaaaais 💖",0,[]
1275751446038769664,2020-06-24 11:23:41,vai dar stream em on porra,"PERGUNTA: só eu que to achando o tae magrinho demais? e só eu que to num misto de felicidade e desconforto com o hobi fazendo pulseirinhas, pq no bangbangcon ele deixou meio claro que não tava gostando muito?  https://t.co/EobIgoYiey",0,[]
1275751378804191233,2020-06-24 11:23:25,STL-BPP ,RT @lorenaaGabriel: Sua felicidade é a minha 🥰🥰😍 https://t.co/8NADnhlB2p,219,[]
1275751375641686018,2020-06-24 11:23:24,GRU/São Paulo,"O melhor presente q você pode dar a alguém é o seu tempo!  Dedique + do seu tempo para Deus, família e amigos. Felicidade no dia a dia.",0,[]
1275751357664972801,2020-06-24 11:23:20,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751352417898496,2020-06-24 11:23:19,,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275751350761074688,2020-06-24 11:23:18,Igor 11.11.2019😭😭👨‍👨‍👦,"RT @Beasantooos13: Não precisava ela dizer nada, a cara dela de felicidade já diz tudo! Que bom ainda existe pessoas de bom coração 🙏🏽🤩",813,[]
1275751307370995714,2020-06-24 11:23:08,salvador Bahia Brasil. ,@zazafontaine42 @KatanaHugo Um GRANDE espetáculo fascinante de pura beleza da mãe natureza sorrindo para você e lhe desejando muita alegria e felicidade 💚💙💖💝💛. Linda demais,0,[]
1275751287137677312,2020-06-24 11:23:03,Favela da Vk.,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751250802479105,2020-06-24 11:22:55,"Porto Alegre, Rio Grande do Su","Felicidade em acordar e lembrar q hoje vou fazer uma lasanha fit e sem carne, só n sei ainda o que por mas quando for fazer descubro auiahauahuaha",0,[]
1275751250454339584,2020-06-24 11:22:55,Chapecó,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751240174100482,2020-06-24 11:22:52,"São Fidélis, RJ",Meu coração tá explodindo de felicidade Bom dia,0,[]
1275751201389391874,2020-06-24 11:22:43,Na Sua 😛,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751197417275392,2020-06-24 11:22:42,,Que essa felicidade vire rotina!!! Obrigado senhorrrrrr,0,[]
1275751159010123781,2020-06-24 11:22:33,"Viseu, Portugal","Última aula de português, nem sei como expressar a minha felicidade",1,[]
1275751147068968960,2020-06-24 11:22:30,,RT @bbeatrizfig: Acho que vou chorar de felicidade quando finalmente me vir livre dos exames fds,18,[]
1275751128416821252,2020-06-24 11:22:25, chalé 3 • 15/?? 📚 ,"@normandetaiIs já tomei sim, tomei numa felicidade só já q hoje não vou ter ead kkk e vc??",0,[]
1275751126823063552,2020-06-24 11:22:25,"Santa Maria da Feira, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275751125208256513,2020-06-24 11:22:25,,"RT @TentacaoOFC_: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",156,[]
1275751090177409024,2020-06-24 11:22:16,morro do blackpink,- Não vou tentar essa porra não  - Porra ridícula ninguém consegue fazer isso  - Vai tomar no cu todo mundo também haaa porra  - Felicidade pra que porra vai todo mundo morrer  - caralho tô horrível KKKKKKKK  Esta sou eu. https://t.co/LytzURHs53,0,[]
1275751083072159745,2020-06-24 11:22:15,Porto Alegre RS Brasil,"RT @PauloSi80878313: “Não estamos interessados no bem dos outros; só nos interessa o poder em si. Nem riqueza, nem luxo, nem vida longa, ne…",1,[]
1275751051728228355,2020-06-24 11:22:07,,RT @positividadezin: Lembre-se que hoje você tem a chance de fazer diferente. O seu sucesso e a sua felicidade dependem das suas escolhas,47,[]
1275751041372499969,2020-06-24 11:22:05,,"RT @marisapimenta01: Olho para ti e fico a chorar, por 2 sítios, de felicidade",3,[]
1275751027011137538,2020-06-24 11:22:01,mdzs . anime . ex9,EU VO EXPLODIR DE FELICIDADE CARALHO JONGDAE EU TE AMO DEMAIS,0,[]
1275751014721884162,2020-06-24 11:21:58,,RT @cincopalavras: Cristo é a definição de felicidade.,37,[]
1275751002637991937,2020-06-24 11:21:55,"Leiria, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4593,[]
1275750994433978368,2020-06-24 11:21:54,"Belo Horizonte, Brasil",RT @QueridoTextos: A felicidade aparece para aqueles que choram. Para aqueles que se machucam. Para aqueles que buscam e tentam sempre.,72,[]
1275750994396229632,2020-06-24 11:21:54,Área de risco 🙅🏻‍♂️,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275750926033260545,2020-06-24 11:21:37,📍Americana ,"RT @Kayky_00: Hoje em dia tem q ser tudo no sigilo, pq ninguém tá querendo sua felicidade não",1,[]
1275750919456665600,2020-06-24 11:21:36,Brasil ,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4594,[]
1275750901412696064,2020-06-24 11:21:31,divicity,felicidade,0,[]
1275750899252695040,2020-06-24 11:21:31,Brasil,"RT @philippmarcas: Felicidade não se expõe, se vive.",73,[]
1275750895440052225,2020-06-24 11:21:30,Brasil,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4594,[]
1275750893611343874,2020-06-24 11:21:29,,"me afastar de pessoas que me deixam mal, que não ficam feliz com a minha felicidade e não torcem por mim, está sendo uma das melhores coisas 🙌🏼🙌🏼",0,[]
1275750890700488704,2020-06-24 11:21:29,Estádio José Alvalade XXI,Felicidade aka correr sem doer os joelhos :),0,[]
1275750870521708544,2020-06-24 11:21:24,"Santo Tirso, Portugal",RT @bbeatrizfig: Acho que vou chorar de felicidade quando finalmente me vir livre dos exames fds,18,[]
1275750870391676929,2020-06-24 11:21:24,"Rio de Janeiro, Brasil",RT @tipobin: A alegria de fazer o bem é a única felicidade verdadeira.,54,[]
1275750868533612546,2020-06-24 11:21:24,in my little world,"RT @jikookbrave: vamos de sinceridade? votar no soribada é um saco, ter que ficar recarregando os corações é chato pra cacete, mas vamos pe…",476,[]
1275750866600038402,2020-06-24 11:21:23,"Osório, Brasil",Parabéns ao ET! O maior que vi jogar! Tive a felicidade de acompanhar ele do estádio na copa América! https://t.co/xa4OridrTv,0,[]
1275750859054317569,2020-06-24 11:21:21,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4594,[]
1275750858324692992,2020-06-24 11:21:21,,"“O indivíduo que muda de cidade como fator primordial para encontrar a felicidade tem uma ilusão parecida com o sujeito que se torna adepto de uma religião na crença de q, pelo mero fato de entrar na igreja, fará dele uma pessoa melhor ou que será garantia de um encontro com Deus https://t.co/BTiEBGyf4L",0,[]
1275750843841761280,2020-06-24 11:21:18,Brasil,RT @Felicitysdv: A paz interior É a felicidade da alma #QuartaImperioDoSDV https://t.co/C3lEiiWoON,4,['QuartaImperioDoSDV']
1275750814368387075,2020-06-24 11:21:11,"Rio de Janeiro, Brasil","RT @Soupluraledemo1: E o homem nem fala em se candidatar. Imaginem qdo ele disser: ""Se é para o bem de todos e a felicidade geral da nação""…",22,[]
1275750755585134592,2020-06-24 11:20:57,,Todos os dias 8:20 o padeiro passa e meus cachorros começar a lati de felicidade porque ele joga pao pra eles,0,[]
1275750739101581312,2020-06-24 11:20:53,021,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275750735959949316,2020-06-24 11:20:52,"Garopaba, Brasil",@Robson0802 A cara de felicidade de quem teve que levantar cedo https://t.co/CHrtYJRNPr,0,[]
1275750730188627969,2020-06-24 11:20:51,Marte,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4595,[]
1275750715374346241,2020-06-24 11:20:47,250519♡ | {🐯+🐰} ,ELE MEXENDO NO CABELINHO QUE ODIO KIM TAEHYUNG EU TE AMO MAIS QUE TUDO QUE INFERNO VOCÊ É O AMOR DA MINHA VIDA RAZÃO DO MEU VIVER MEU TIGRINHO MEU NENE MEU FILHO MEU AMOR MEU DENGO MINHA FELICIDADE MINHA ALEGRIA RAZÃO DOS MEUS SORRISOS QUE ODIO EU TE AMO  https://t.co/BCwtF1zk0D,0,[]
